"name","info","season","club","nation.","pos.","df_value","pass","app","avg_pass","avg_df_value","df_stats"
" Leon Barnett","England","2011/12","  - "," England","DF",121,298,17,17.5294117647059,7.11764705882353,"Clearances"
" Leon Barnett","England","2012/13","  - "," England","DF",54,156,8,19.5,6.75,"Clearances"
" Leon Cort","Guyana","2008/09","  - "," Guyana","DF",104,84,11,7.63636363636364,9.45454545454546,"Clearances"
" Leon Cort","Guyana","2009/10","  - "," Guyana","DF",156,252,15,16.8,10.4,"Clearances"
" Lewin Nyatanga","Wales","2007/08","  - "," Wales","DF",15,46,2,23,7.5,"Clearances"
" Liam Cooper","Scotland","2009/10","  - "," Scotland","DF",22,21,2,10.5,11,"Clearances"
" Liam Moore","England","2014/15","  - "," England","DF",79,254,11,23.0909090909091,7.18181818181818,"Clearances"
" Liam O'Neil","England","2013/14","  - "," England","DF",1,8,3,2.66666666666667,0.333333333333333,"Clearances"
" Liam Ridgewell","England","2006/07","  - "," England","DF",154,663,21,31.5714285714286,7.33333333333333,"Clearances"
" Liam Ridgewell","England","2007/08","  - "," England","DF",533,739,35,21.1142857142857,15.2285714285714,"Clearances"
" Liam Ridgewell","England","2009/10","  - "," England","DF",146,851,31,27.4516129032258,4.70967741935484,"Clearances"
" Liam Ridgewell","England","2010/11","  - "," England","DF",140,1152,36,32,3.88888888888889,"Clearances"
" Liam Ridgewell","England","2011/12","  - "," England","DF",33,427,13,32.8461538461538,2.53846153846154,"Clearances"
" Liam Ridgewell","England","2012/13","  - "," England","DF",92,968,30,32.2666666666667,3.06666666666667,"Clearances"
" Liam Ridgewell","England","2013/14","  - "," England","DF",115,1204,33,36.4848484848485,3.48484848484848,"Clearances"
" Liam Rosenior","England","2006/07","  - "," England","DF",199,1315,38,34.6052631578947,5.23684210526316,"Clearances"
" Liam Rosenior","England","2007/08","  - "," England","DF",69,358,17,21.0588235294118,4.05882352941176,"Clearances"
" Liam Rosenior","England","2013/14","  - "," England","DF",70,967,29,33.3448275862069,2.41379310344828,"Clearances"
" Liam Rosenior","England","2014/15","  - "," England","DF",20,292,13,22.4615384615385,1.53846153846154,"Clearances"
" Linvoy Primus","England","2006/07","  - "," England","DF",266,838,36,23.2777777777778,7.38888888888889,"Clearances"
" Linvoy Primus","England","2008/09","  - "," England","DF",NA,4,1,4,NA,"Clearances"
" Lloyd Doyley","Jamaica","2006/07","  - "," Jamaica","DF",67,401,21,19.0952380952381,3.19047619047619,"Clearances"
" Lorik Cana","Albania","2009/10","  - "," Albania","DF",129,1020,31,32.9032258064516,4.16129032258065,"Clearances"
" Lubomir Michalik","Slovakia","2006/07","  - "," Slovakia","DF",24,79,4,19.75,6,"Clearances"
" Lubomir Michalik","Slovakia","2007/08","  - "," Slovakia","DF",84,94,7,13.4285714285714,12,"Clearances"
" Lucas Neill","Australia","2006/07","  - "," Australia","DF",146,1378,31,44.4516129032258,4.70967741935484,"Clearances"
" Lucas Neill","Australia","2007/08","  - "," Australia","DF",204,1499,34,44.0882352941176,6,"Clearances"
" Lucas Neill","Australia","2008/09","  - "," Australia","DF",170,1451,34,42.6764705882353,5,"Clearances"
" Lucas Neill","Australia","2009/10","  - "," Australia","DF",50,390,12,32.5,4.16666666666667,"Clearances"
" Lucien Aubey","France","2007/08","  - "," France","DF",10,66,3,22,3.33333333333333,"Clearances"
" Luke Garbutt","England","2013/14","  - "," England","DF",NA,2,1,2,NA,"Clearances"
" Luke Garbutt","England","2014/15","  - "," England","DF",17,128,4,32,4.25,"Clearances"
" Luke Shaw","England","2012/13","  - "," England","DF",89,715,25,28.6,3.56,"Clearances"
" Luke Shaw","England","2013/14","  - "," England","DF",122,1402,35,40.0571428571429,3.48571428571429,"Clearances"
" Luke Shaw","England","2014/15"," Manchester United  "," England","DF",56,541,16,33.8125,3.5,"Clearances"
" Luke Shaw","England","2015/16"," Manchester United  "," England","DF",19,271,5,54.2,3.8,"Clearances"
" Luke Young","England","2006/07","  - "," England","DF",126,1117,29,38.5172413793103,4.3448275862069,"Clearances"
" Luke Young","England","2007/08","  - "," England","DF",259,1149,35,32.8285714285714,7.4,"Clearances"
" Luke Young","England","2008/09","  - "," England","DF",175,1077,34,31.6764705882353,5.14705882352941,"Clearances"
" Luke Young","England","2009/10","  - "," England","DF",65,475,16,29.6875,4.0625,"Clearances"
" Luke Young","England","2010/11","  - "," England","DF",91,882,23,38.3478260869565,3.95652173913043,"Clearances"
" Luke Young","England","2011/12","  - "," England","DF",100,781,25,31.24,4,"Clearances"
" Madjid Bougherra","Algeria","2006/07","  - "," Algeria","DF",10,55,5,11,2,"Clearances"
" Maicon","Brazil","2012/13","  - "," Brazil","DF",16,309,9,34.3333333333333,1.77777777777778,"Clearances"
" Malky MacKay","Scotland","2006/07","  - "," Scotland","DF",110,298,14,21.2857142857143,7.85714285714286,"Clearances"
" Manuel da Costa","Morocco","2009/10","  - "," Morocco","DF",154,413,15,27.5333333333333,10.2666666666667,"Clearances"
" Manuel da Costa","Morocco","2010/11","  - "," Morocco","DF",138,437,16,27.3125,8.625,"Clearances"
" Mapou Yanga-Mbiwa","France","2012/13","  - "," France","DF",92,404,14,28.8571428571429,6.57142857142857,"Clearances"
" Mapou Yanga-Mbiwa","France","2013/14","  - "," France","DF",118,624,23,27.1304347826087,5.1304347826087,"Clearances"
" Marc Edworthy","England","2007/08","  - "," England","DF",50,166,9,18.4444444444444,5.55555555555556,"Clearances"
" Marc Muniesa","Spain","2013/14"," Stoke City  "," Spain","DF",39,351,13,27,3,"Clearances"
" Marc Muniesa","Spain","2014/15"," Stoke City  "," Spain","DF",83,569,19,29.9473684210526,4.36842105263158,"Clearances"
" Marc Muniesa","Spain","2015/16"," Stoke City  "," Spain","DF",44,530,15,35.3333333333333,2.93333333333333,"Clearances"
" Marc Tierney","England","2011/12","  - "," England","DF",86,575,17,33.8235294117647,5.05882352941176,"Clearances"
" Marc Tierney","England","2012/13","  - "," England","DF",5,41,1,41,5,"Clearances"
" Marc Wilson","Ireland","2008/09","  - "," Ireland","DF",13,85,3,28.3333333333333,4.33333333333333,"Clearances"
" Marc Wilson","Ireland","2009/10","  - "," Ireland","DF",193,797,28,28.4642857142857,6.89285714285714,"Clearances"
" Marc Wilson","Ireland","2010/11","  - "," Ireland","DF",85,631,28,22.5357142857143,3.03571428571429,"Clearances"
" Marc Wilson","Ireland","2011/12","  - "," Ireland","DF",246,959,35,27.4,7.02857142857143,"Clearances"
" Marc Wilson","Ireland","2012/13","  - "," Ireland","DF",76,468,19,24.6315789473684,4,"Clearances"
" Marc Wilson","Ireland","2013/14","  - "," Ireland","DF",133,1201,33,36.3939393939394,4.03030303030303,"Clearances"
" Marc Wilson","Ireland","2014/15","  - "," Ireland","DF",166,932,27,34.5185185185185,6.14814814814815,"Clearances"
" Marc Wilson","Ireland","2015/16","  - "," Ireland","DF",15,113,4,28.25,3.75,"Clearances"
" Marcin Wasilewski","Poland","2014/15"," Leicester City  "," Poland","DF",166,564,25,22.56,6.64,"Clearances"
" Marcin Wasilewski","Poland","2015/16"," Leicester City  "," Poland","DF",17,73,4,18.25,4.25,"Clearances"
" Marcos Alonso","Spain","2010/11","  - "," Spain","DF",21,145,4,36.25,5.25,"Clearances"
" Marcos Alonso","Spain","2011/12","  - "," Spain","DF",27,166,5,33.2,5.4,"Clearances"
" Marcos Alonso","Spain","2013/14","  - "," Spain","DF",67,619,16,38.6875,4.1875,"Clearances"
" Marcos Rojo","Argentina","2014/15"," Manchester United  "," Argentina","DF",139,1324,22,60.1818181818182,6.31818181818182,"Clearances"
" Marcos Rojo","Argentina","2015/16"," Manchester United  "," Argentina","DF",32,700,16,43.75,2,"Clearances"
" Marek Cech","Slovakia","2008/09","  - "," Slovakia","DF",11,122,8,15.25,1.375,"Clearances"
" Marek Cech","Slovakia","2010/11","  - "," Slovakia","DF",32,540,15,36,2.13333333333333,"Clearances"
" Mario Melchiot","Netherlands","2007/08","  - "," Netherlands","DF",161,980,31,31.6129032258065,5.19354838709677,"Clearances"
" Mario Melchiot","Netherlands","2008/09","  - "," Netherlands","DF",169,1268,34,37.2941176470588,4.97058823529412,"Clearances"
" Mario Melchiot","Netherlands","2009/10","  - "," Netherlands","DF",128,1372,32,42.875,4,"Clearances"
" Mark Hudson","England","2013/14","  - "," England","DF",21,93,2,46.5,10.5,"Clearances"
" Markus Olsson","Sweden","2011/12","  - "," Sweden","DF",14,235,12,19.5833333333333,1.16666666666667,"Clearances"
" Martin Cranie","England","2007/08","  - "," England","DF",5,16,2,8,2.5,"Clearances"
" Martín Demichelis","Argentina","2013/14","  - "," Argentina","DF",183,1423,27,52.7037037037037,6.77777777777778,"Clearances"
" Martín Demichelis","Argentina","2014/15","  - "," Argentina","DF",172,1375,31,44.3548387096774,5.54838709677419,"Clearances"
" Martín Demichelis","Argentina","2015/16","  - "," Argentina","DF",76,551,20,27.55,3.8,"Clearances"
" Martin Jiranek","Czech Republic","2010/11","  - "," Czech Republic","DF",48,153,10,15.3,4.8,"Clearances"
" Martin Kelly","England","2009/10","  - "," England","DF",2,12,1,12,2,"Clearances"
" Martin Kelly","England","2010/11","  - "," England","DF",60,277,11,25.1818181818182,5.45454545454545,"Clearances"
" Martin Kelly","England","2011/12","  - "," England","DF",32,356,12,29.6666666666667,2.66666666666667,"Clearances"
" Martin Kelly","England","2012/13","  - "," England","DF",15,175,4,43.75,3.75,"Clearances"
" Martin Kelly","England","2013/14","  - "," England","DF",5,51,5,10.2,1,"Clearances"
" Martin Kelly","England","2014/15"," Crystal Palace  "," England","DF",136,674,31,21.741935483871,4.38709677419355,"Clearances"
" Martin Kelly","England","2015/16"," Crystal Palace  "," England","DF",38,379,13,29.1538461538462,2.92307692307692,"Clearances"
" Martin Laursen","Denmark","2006/07","  - "," Denmark","DF",94,458,14,32.7142857142857,6.71428571428571,"Clearances"
" Martin Laursen","Denmark","2007/08","  - "," Denmark","DF",739,1011,38,26.6052631578947,19.4473684210526,"Clearances"
" Martin Laursen","Denmark","2008/09","  - "," Denmark","DF",319,472,19,24.8421052631579,16.7894736842105,"Clearances"
" Martin Olsson","Sweden","2007/08","  - "," Sweden","DF",NA,7,2,3.5,NA,"Clearances"
" Martin Olsson","Sweden","2008/09","  - "," Sweden","DF",28,150,9,16.6666666666667,3.11111111111111,"Clearances"
" Martin Olsson","Sweden","2009/10","  - "," Sweden","DF",49,402,21,19.1428571428571,2.33333333333333,"Clearances"
" Martin Olsson","Sweden","2010/11","  - "," Sweden","DF",76,594,29,20.4827586206897,2.62068965517241,"Clearances"
" Martin Olsson","Sweden","2011/12","  - "," Sweden","DF",99,719,27,26.6296296296296,3.66666666666667,"Clearances"
" Martin Olsson","Sweden","2013/14","  - "," Sweden","DF",113,1157,34,34.0294117647059,3.32352941176471,"Clearances"
" Martin Olsson","Sweden","2015/16","  - "," Sweden","DF",66,479,24,19.9583333333333,2.75,"Clearances"
" Martin Skrtel","Slovakia","2007/08","  - "," Slovakia","DF",171,489,14,34.9285714285714,12.2142857142857,"Clearances"
" Martin Skrtel","Slovakia","2008/09","  - "," Slovakia","DF",175,1030,21,49.0476190476191,8.33333333333333,"Clearances"
" Martin Skrtel","Slovakia","2009/10","  - "," Slovakia","DF",122,682,19,35.8947368421053,6.42105263157895,"Clearances"
" Martin Skrtel","Slovakia","2010/11","  - "," Slovakia","DF",260,1425,38,37.5,6.84210526315789,"Clearances"
" Martin Skrtel","Slovakia","2011/12","  - "," Slovakia","DF",176,1503,34,44.2058823529412,5.17647058823529,"Clearances"
" Martin Skrtel","Slovakia","2012/13","  - "," Slovakia","DF",168,1155,25,46.2,6.72,"Clearances"
" Martin Skrtel","Slovakia","2013/14","  - "," Slovakia","DF",409,1760,36,48.8888888888889,11.3611111111111,"Clearances"
" Martin Skrtel","Slovakia","2014/15","  - "," Slovakia","DF",312,1727,33,52.3333333333333,9.45454545454546,"Clearances"
" Martin Skrtel","Slovakia","2015/16","  - "," Slovakia","DF",147,1173,22,53.3181818181818,6.68181818181818,"Clearances"
" Martin Taylor","England","2007/08","  - "," England","DF",53,47,4,11.75,13.25,"Clearances"
" Massadio Haidara","France","2012/13","  - "," France","DF",17,58,4,14.5,4.25,"Clearances"
" Massadio Haidara","France","2013/14","  - "," France","DF",27,170,11,15.4545454545455,2.45454545454545,"Clearances"
" Massadio Haidara","France","2014/15","  - "," France","DF",47,459,15,30.6,3.13333333333333,"Clearances"
" Massadio Haidara","France","2015/16","  - "," France","DF",18,230,7,32.8571428571429,2.57142857142857,"Clearances"
" Mat Sadler","England","2007/08","  - "," England","DF",20,84,5,16.8,4,"Clearances"
" Mathieu Debuchy","France","2012/13","  - "," France","DF",90,450,14,32.1428571428571,6.42857142857143,"Clearances"
" Mathieu Debuchy","France","2013/14","  - "," France","DF",135,1014,29,34.9655172413793,4.6551724137931,"Clearances"
" Mathieu Debuchy","France","2014/15"," Arsenal  "," France","DF",51,369,10,36.9,5.1,"Clearances"
" Mathieu Debuchy","France","2015/16"," Arsenal  "," France","DF",1,79,2,39.5,0.5,"Clearances"
" Matija Nastasic","Serbia","2012/13","  - "," Serbia","DF",128,968,21,46.0952380952381,6.09523809523809,"Clearances"
" Matija Nastasic","Serbia","2013/14","  - "," Serbia","DF",87,603,13,46.3846153846154,6.69230769230769,"Clearances"
" Matt Doherty","Ireland","2011/12","  - "," Ireland","DF",2,18,1,18,2,"Clearances"
" Matt Jackson","England","2006/07","  - "," England","DF",105,429,20,21.45,5.25,"Clearances"
" Matt Miazga","United States","2015/16","  - "," United States","DF",9,90,2,45,4.5,"Clearances"
" Matt Mills","England","2006/07","  - "," England","DF",1,24,1,24,1,"Clearances"
" Matt Targett","England","2014/15"," Southampton  "," England","DF",7,103,6,17.1666666666667,1.16666666666667,"Clearances"
" Matt Targett","England","2015/16"," Southampton  "," England","DF",33,404,14,28.8571428571429,2.35714285714286,"Clearances"
" Matt Upson","England","2006/07","  - "," England","DF",3,13,2,6.5,1.5,"Clearances"
" Matt Upson","England","2007/08","  - "," England","DF",420,977,29,33.6896551724138,14.4827586206897,"Clearances"
" Matt Upson","England","2008/09","  - "," England","DF",406,1235,37,33.3783783783784,10.972972972973,"Clearances"
" Matt Upson","England","2009/10","  - "," England","DF",387,1133,33,34.3333333333333,11.7272727272727,"Clearances"
" Matt Upson","England","2010/11","  - "," England","DF",270,751,30,25.0333333333333,9,"Clearances"
" Matt Upson","England","2011/12","  - "," England","DF",139,232,14,16.5714285714286,9.92857142857143,"Clearances"
" Matt Upson","England","2012/13","  - "," England","DF",12,29,1,29,12,"Clearances"
" Matt Upson","England","2014/15","  - "," England","DF",18,122,5,24.4,3.6,"Clearances"
" Matteo Darmian","Italy","2015/16"," Manchester United  "," Italy","DF",53,934,28,33.3571428571429,1.89285714285714,"Clearances"
" Matthew Bates","England","2006/07","  - "," England","DF",11,26,1,26,11,"Clearances"
" Matthew Bates","England","2008/09","  - "," England","DF",57,547,17,32.1764705882353,3.35294117647059,"Clearances"
" Matthew Briggs","Guyana","2006/07","  - "," Guyana","DF",NA,6,1,6,NA,"Clearances"
" Matthew Briggs","Guyana","2010/11","  - "," Guyana","DF",7,43,3,14.3333333333333,2.33333333333333,"Clearances"
" Matthew Briggs","Guyana","2011/12","  - "," Guyana","DF",4,35,2,17.5,2,"Clearances"
" Matthew Briggs","Guyana","2012/13","  - "," Guyana","DF",11,124,5,24.8,2.2,"Clearances"
" Matthew Briggs","Guyana","2013/14","  - "," Guyana","DF",2,30,2,15,1,"Clearances"
" Matthew Connolly","England","2011/12","  - "," England","DF",39,122,6,20.3333333333333,6.5,"Clearances"
" Matthew Connolly","England","2013/14","  - "," England","DF",17,97,3,32.3333333333333,5.66666666666667,"Clearances"
" Matthew Hill","England","2009/10","  - "," England","DF",13,66,2,33,6.5,"Clearances"
" Matthew Kilgallon","England","2006/07","  - "," England","DF",36,128,6,21.3333333333333,6,"Clearances"
" Matthew Kilgallon","England","2009/10","  - "," England","DF",72,180,7,25.7142857142857,10.2857142857143,"Clearances"
" Matthew Kilgallon","England","2011/12","  - "," England","DF",64,205,10,20.5,6.4,"Clearances"
" Matthew Kilgallon","England","2012/13","  - "," England","DF",25,177,6,29.5,4.16666666666667,"Clearances"
" Matthew Lowton","England","2012/13","  - "," England","DF",195,1365,37,36.8918918918919,5.27027027027027,"Clearances"
" Matthew Lowton","England","2013/14","  - "," England","DF",55,677,23,29.4347826086957,2.39130434782609,"Clearances"
" Matthew Lowton","England","2014/15","  - "," England","DF",36,323,12,26.9166666666667,3,"Clearances"
" Matthew Pennington","England","2015/16","  - "," England","DF",17,169,4,42.25,4.25,"Clearances"
" Maya Yoshida","Japan","2012/13"," Southampton  "," Japan","DF",231,1399,32,43.71875,7.21875,"Clearances"
" Maya Yoshida","Japan","2013/14"," Southampton  "," Japan","DF",48,363,8,45.375,6,"Clearances"
" Maya Yoshida","Japan","2014/15"," Southampton  "," Japan","DF",91,1004,22,45.6363636363636,4.13636363636364,"Clearances"
" Maya Yoshida","Japan","2015/16"," Southampton  "," Japan","DF",67,485,20,24.25,3.35,"Clearances"
" Maynor Figueroa","Honduras","2007/08","  - "," Honduras","DF",9,21,2,10.5,4.5,"Clearances"
" Maynor Figueroa","Honduras","2008/09","  - "," Honduras","DF",242,1073,38,28.2368421052632,6.36842105263158,"Clearances"
" Maynor Figueroa","Honduras","2009/10","  - "," Honduras","DF",144,1322,35,37.7714285714286,4.11428571428571,"Clearances"
" Maynor Figueroa","Honduras","2010/11","  - "," Honduras","DF",142,1302,33,39.4545454545455,4.3030303030303,"Clearances"
" Maynor Figueroa","Honduras","2011/12","  - "," Honduras","DF",167,1857,38,48.8684210526316,4.39473684210526,"Clearances"
" Maynor Figueroa","Honduras","2012/13","  - "," Honduras","DF",121,1717,33,52.030303030303,3.66666666666667,"Clearances"
